# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" "./vartable_output/Patient1/featureCounts/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10"
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_02531	1	2596929	2597033	-	105	459	879	709
ACCFDFCE_02532	1	2597152	2597607	-	456	136	240	202
ACCFDFCE_02533	1	2597852	2598613	-	762	125	249	225
ACCFDFCE_02534	1	2598729	2601362	-	2634	57	84	32
ACCFDFCE_02535	1	2601712	2602416	-	705	11	21	2565
ACCFDFCE_02536	1	2602515	2603456	-	942	11	21	2493
ACCFDFCE_02537	1	2603473	2604903	-	1431	4	14	1954
ACCFDFCE_02538	1	2604994	2606004	-	1011	4	15	2823
ACCFDFCE_02539	1	2606037	2607272	-	1236	3	14	2261
ACCFDFCE_02540	1	2607619	2608068	-	450	3	3	14
ACCFDFCE_02541	1	2608435	2609964	-	1530	390	100	251
ACCFDFCE_02542	1	2610388	2610915	-	528	3239	1808	3976
ACCFDFCE_02543	1	2611173	2611631	+	459	75	66	70
ACCFDFCE_02544	1	2611871	2613745	+	1875	24	32	35
ACCFDFCE_02545	1	2613822	2615774	+	1953	65	93	71
ACCFDFCE_02546	1	2615788	2616726	+	939	49	85	71
ACCFDFCE_02547	1	2616838	2619819	-	2982	81	93	113
ACCFDFCE_02548	1	2620030	2621889	+	1860	458	205	614
ACCFDFCE_02549	1	2622156	2622716	-	561	143	92	221
ACCFDFCE_02550	1	2622884	2624791	-	1908	152	222	395
ACCFDFCE_02551	1	2625033	2626391	-	1359	79	56	116
ACCFDFCE_02552	1	2626384	2627892	-	1509	95	62	137
ACCFDFCE_02553	1	2627910	2630300	-	2391	103	57	140
ACCFDFCE_02554	1	2630290	2631249	-	960	107	47	135
ACCFDFCE_02555	1	2631227	2632798	-	1572	95	46	113
ACCFDFCE_02556	1	2632785	2634338	-	1554	116	56	143
ACCFDFCE_02557	1	2634349	2635560	-	1212	83	39	97
ACCFDFCE_02558	1	2635690	2642505	-	6816	647	351	583
ACCFDFCE_02559	1	2643050	2643742	-	693	375	299	114
ACCFDFCE_02560	1	2644008	2644436	+	429	13	9	17
ACCFDFCE_02561	1	2644423	2644725	+	303	12	10	16
ACCFDFCE_02562	1	2644879	2645238	+	360	28	27	51
ACCFDFCE_02563	1	2645323	2645934	-	612	23	21	36
ACCFDFCE_02564	1	2646013	2646489	-	477	6	8	19
ACCFDFCE_02565	1	2646492	2646992	-	501	3	6	11
ACCFDFCE_02566	1	2647227	2647994	-	768	5	47	8
ACCFDFCE_02567	1	2647991	2648683	-	693	6	44	5
ACCFDFCE_02568	1	2648700	2649362	-	663	2	18	3
ACCFDFCE_02569	1	2649821	2650210	-	390	16	29	30
ACCFDFCE_02570	1	2650211	2650771	-	561	82	114	116
ACCFDFCE_02571	1	2650769	2650843	-	75	2	2	15
ACCFDFCE_02572	1	2650935	2652173	+	1239	12	2	25
ACCFDFCE_02573	1	2652137	2652442	+	306	12	2	30
ACCFDFCE_02574	1	2652439	2653311	+	873	12	2	24
ACCFDFCE_02575	1	2653298	2654350	+	1053	15	5	24
ACCFDFCE_02576	1	2654463	2654730	+	268	1479	483	959
ACCFDFCE_02577	1	2654797	2656842	-	2046	1455	363	829
ACCFDFCE_02578	1	2657932	2658564	-	633	6	14	13
ACCFDFCE_02579	1	2658561	2659319	-	759	5	10	10
ACCFDFCE_02580	1	2659316	2660020	-	705	4	10	9
ACCFDFCE_02581	1	2660013	2660591	-	579	2	6	8
ACCFDFCE_02582	1	2660588	2661166	-	579	4	8	7
ACCFDFCE_02583	1	2661135	2662148	-	1014	4	8	7
ACCFDFCE_02584	1	2662164	2663414	-	1251	3	8	7
ACCFDFCE_02585	1	2663407	2664021	-	615	1	3	4
ACCFDFCE_02586	1	2664039	2664857	-	819	2	6	5
ACCFDFCE_02587	1	2665162	2666286	-	1125	74	107	124
ACCFDFCE_02588	1	2666404	2666901	-	498	14	14	17
ACCFDFCE_02589	1	2666948	2667781	-	834	10	9	10
ACCFDFCE_02590	1	2667778	2669490	-	1713	12	10	8
ACCFDFCE_02591	1	2669543	2670097	-	555	11	7	10
ACCFDFCE_02592	1	2670126	2670974	-	849	7	5	4
ACCFDFCE_02593	1	2671354	2671869	+	516	150	158	214
ACCFDFCE_02594	1	2672018	2672992	-	975	153	179	371
ACCFDFCE_02595	1	2673233	2674189	+	957	8	9	18
ACCFDFCE_02596	1	2674341	2674979	+	639	36	35	39
ACCFDFCE_02597	1	2675098	2675865	-	768	36	73	90
ACCFDFCE_02598	1	2675855	2676193	-	339	17	25	42
ACCFDFCE_02599	1	2676360	2676824	+	465	2	3	4
ACCFDFCE_02600	1	2677062	2678480	+	1419	113	178	187
ACCFDFCE_02601	1	2678893	2679801	-	909	51	67	194
ACCFDFCE_02602	1	2680026	2680601	+	576	1	2	1
ACCFDFCE_02603	1	2680766	2681782	+	1017	15	28	77
ACCFDFCE_02604	1	2682025	2682819	+	795	89	72	148
ACCFDFCE_02605	1	2682953	2683465	-	513	19	20	41
ACCFDFCE_02606	1	2683748	2684506	+	759	5	4	7
ACCFDFCE_02607	1	2684496	2686376	+	1881	4	5	6
ACCFDFCE_02608	1	2686469	2686660	+	192	3	3	5
ACCFDFCE_02609	1	2686672	2687208	+	537	17	16	18
ACCFDFCE_02610	1	2687268	2687765	-	498	3	2	2
ACCFDFCE_02611	1	2688223	2688414	+	192	6	4	8
ACCFDFCE_02612	1	2688807	2689007	+	201	447	964	920
ACCFDFCE_02613	1	2689134	2689703	-	570	25	36	38
ACCFDFCE_02614	1	2689963	2690358	-	396	5	12	22
ACCFDFCE_02615	1	2690426	2690779	-	354	3	7	13
ACCFDFCE_02616	1	2690934	2691104	+	171	237	243	131
ACCFDFCE_02617	1	2691233	2692072	-	840	86	100	192
ACCFDFCE_02618	1	2692115	2692834	-	720	26	35	47
ACCFDFCE_02619	1	2692834	2694711	-	1878	38	41	56
ACCFDFCE_02620	1	2694778	2696157	-	1380	26	25	47
ACCFDFCE_02621	1	2696296	2696643	-	348	11	5	10
ACCFDFCE_02622	1	2696770	2696907	-	138	183	179	251
ACCFDFCE_02623	2	1505	2299	+	795	136	139	193
ACCFDFCE_02624	2	2305	2505	+	201	261	283	437
ACCFDFCE_02625	2	3464	3613	+	150	107205	84493	77310
ACCFDFCE_02626	2	3698	4357	-	660	763	826	1156
ACCFDFCE_02627	2	4373	4855	-	483	615	729	881
ACCFDFCE_02628	2	4874	5299	-	426	4937	6508	8376
ACCFDFCE_02629	2	5383	6102	+	720	453	332	663
ACCFDFCE_02630	2	6095	7801	+	1707	587	349	664
ACCFDFCE_02631	2	7814	10333	+	2520	520	283	547
ACCFDFCE_02632	2	10341	11135	+	795	669	379	716
ACCFDFCE_02633	2	11135	11956	+	822	145	88	162
ACCFDFCE_02634	2	11968	13308	+	1341	485	239	499
ACCFDFCE_02635	2	13323	14030	+	708	491	260	527
ACCFDFCE_02636	2	14086	14448	+	363	3934	1976	3511
ACCFDFCE_02637	2	14836	15369	-	534	464	669	742
ACCFDFCE_02638	2	15500	16078	-	579	97	101	149
ACCFDFCE_02639	2	16342	16722	-	381	63	40	85
ACCFDFCE_02640	2	16712	18469	-	1758	29	25	43
ACCFDFCE_02641	2	18576	19421	+	846	155	153	219
ACCFDFCE_02642	2	19488	20162	+	675	282	349	481
ACCFDFCE_02643	2	20297	20530	+	234	148	150	226
ACCFDFCE_02644	2	20798	21349	-	552	89	121	134
ACCFDFCE_02645	2	21899	22714	-	816	72	133	217
ACCFDFCE_02646	2	22756	23955	-	1200	51	66	142
ACCFDFCE_02647	2	24104	24424	+	321	12	21	23
ACCFDFCE_02648	2	24424	25500	+	1077	18	17	32
ACCFDFCE_02649	2	25500	26102	+	603	15	17	27
ACCFDFCE_02650	2	26226	26789	+	564	53	46	70
ACCFDFCE_02651	2	26896	27066	+	171	145	170	208
ACCFDFCE_02652	2	27105	27209	+	105	222	277	330
ACCFDFCE_02653	2	27257	27487	+	231	483	676	785
ACCFDFCE_02654	2	28024	28353	-	330	121	92	126
