# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" ".//vartable_output/FO13679x01/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10" 
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_02438	1	2495499	2495843	-	345	748	692	2394
ACCFDFCE_02439	1	2495885	2496295	-	411	432	432	1547
ACCFDFCE_02440	1	2496675	2498774	-	2100	216	570	322
ACCFDFCE_02441	1	2499042	2500781	-	1740	361	981	1234
ACCFDFCE_02442	1	2500828	2501517	-	690	104	302	304
ACCFDFCE_02443	1	2501510	2501905	-	396	23	58	55
ACCFDFCE_02444	1	2502118	2502981	-	864	181	250	378
ACCFDFCE_02445	1	2503163	2503381	+	219	6906	5778	6650
ACCFDFCE_02446	1	2503391	2503443	+	53	0	1	0
ACCFDFCE_02447	1	2503771	2504202	+	432	25	22	24
ACCFDFCE_02448	1	2504962	2505219	-	258	17	30	18
ACCFDFCE_02449	1	2505798	2507075	-	1278	1020	1198	1434
ACCFDFCE_02450	1	2507329	2508495	+	1167	1360	1417	1961
ACCFDFCE_02451	1	2508665	2509186	-	522	1055	2681	2455
ACCFDFCE_02452	1	2509595	2511700	+	2106	523	463	1006
ACCFDFCE_02453	1	2511769	2511939	-	171	71	166	137
ACCFDFCE_02454	1	2511952	2513946	-	1995	284	1102	826
ACCFDFCE_02455	1	2513958	2514185	-	228	6	76	69
ACCFDFCE_02456	1	2514401	2516890	-	2490	806	1294	1172
ACCFDFCE_02457	1	2517035	2517583	+	549	584	780	739
ACCFDFCE_02458	1	2517939	2519483	-	1545	60110	81320	31536
ACCFDFCE_02459	1	2519673	2520272	-	600	939	819	1665
ACCFDFCE_02460	1	2520511	2520702	+	192	64	86	134
ACCFDFCE_02461	1	2520942	2523350	+	2409	2952	5154	6167
ACCFDFCE_02462	1	2523630	2523836	+	207	2000	2834	2579
ACCFDFCE_02463	1	2523926	2524924	-	999	1788	2463	2391
ACCFDFCE_02464	1	2524947	2526101	-	1155	2132	2355	2663
ACCFDFCE_02465	1	2526528	2528036	-	1509	151	210	288
ACCFDFCE_02466	1	2528048	2528911	-	864	68	79	106
ACCFDFCE_02467	1	2528948	2530075	-	1128	79	90	121
ACCFDFCE_02468	1	2530081	2531574	-	1494	99	110	161
ACCFDFCE_02469	1	2531567	2532064	-	498	18	16	35
ACCFDFCE_02470	1	2532230	2532997	-	768	114	75	69
ACCFDFCE_02471	1	2533358	2535169	-	1812	6086	7996	10795
ACCFDFCE_02472	1	2535681	2536169	-	489	25	22	28
ACCFDFCE_02473	1	2536445	2537146	-	702	1162	776	476
ACCFDFCE_02474	1	2537754	2538809	-	1056	39	54	26
ACCFDFCE_02475	1	2539201	2539788	+	588	146	199	256
ACCFDFCE_02476	1	2540166	2540486	+	321	291	393	686
ACCFDFCE_02477	1	2540706	2540936	+	231	160	200	440
ACCFDFCE_02478	1	2541086	2541463	-	378	74	48	111
ACCFDFCE_02479	1	2541480	2542301	-	822	80	73	145
ACCFDFCE_02480	1	2542321	2542620	-	300	18	15	37
ACCFDFCE_02481	1	2542751	2543308	+	558	96	86	198
ACCFDFCE_02482	1	2543301	2544005	+	705	136	87	206
ACCFDFCE_02483	1	2544103	2545113	+	1011	255	220	496
ACCFDFCE_02484	1	2545133	2545963	+	831	458	394	671
ACCFDFCE_02485	1	2546110	2547000	-	891	69	80	121
ACCFDFCE_02486	1	2547098	2547616	-	519	15	23	25
ACCFDFCE_02487	1	2547613	2548443	-	831	78	75	120
ACCFDFCE_02488	1	2548431	2549537	-	1107	84	56	61
ACCFDFCE_02489	1	2549871	2550167	-	297	840	282	475
ACCFDFCE_02490	1	2550155	2550526	-	372	592	204	321
ACCFDFCE_02491	1	2550538	2550816	-	279	448	154	215
ACCFDFCE_02492	1	2551158	2552024	-	867	81	105	131
ACCFDFCE_02493	1	2552242	2553306	+	1065	313	206	117
ACCFDFCE_02494	1	2553461	2553736	+	276	242	221	294
ACCFDFCE_02495	1	2553922	2554644	-	723	174	253	219
ACCFDFCE_02496	1	2554998	2555447	+	450	765	482	795
ACCFDFCE_02497	1	2555528	2556115	-	588	145	166	151
ACCFDFCE_02498	1	2556248	2557930	+	1683	412	464	481
ACCFDFCE_02499	1	2558059	2558442	-	384	360	453	760
ACCFDFCE_02500	1	2558444	2559295	-	852	1125	1497	2128
ACCFDFCE_02501	1	2559288	2560106	-	819	893	1318	1938
ACCFDFCE_02502	1	2560179	2561039	+	861	278	379	526
ACCFDFCE_02503	1	2561125	2561829	-	705	662	1247	1370
ACCFDFCE_02504	1	2562107	2563066	-	960	5444	6843	9118
ACCFDFCE_02505	1	2563753	2565201	+	1449	368	762	463
ACCFDFCE_02506	1	2565282	2566619	-	1338	161	214	177
ACCFDFCE_02507	1	2566877	2567293	+	417	31	25	29
ACCFDFCE_02508	1	2567416	2568306	+	891	20277	26211	61449
ACCFDFCE_02509	1	2568499	2569995	-	1497	43297	57289	66530
ACCFDFCE_02510	1	2570680	2572299	-	1620	8590	11663	23099
ACCFDFCE_02511	1	2572472	2572915	-	444	43	77	111
ACCFDFCE_02512	1	2573196	2573408	-	213	26	46	61
ACCFDFCE_02513	1	2573686	2575395	-	1710	7205	605	222
ACCFDFCE_02514	1	2575656	2577146	-	1491	6107	686	243
ACCFDFCE_02515	1	2577399	2577962	+	564	1512	493	963
ACCFDFCE_02516	1	2578150	2578836	-	687	165	30	40
ACCFDFCE_02517	1	2579100	2580722	-	1623	1142	271	229
ACCFDFCE_02518	1	2581241	2581777	-	537	499	169	1309
ACCFDFCE_02519	1	2581774	2583624	-	1851	2384	713	3517
ACCFDFCE_02520	1	2583871	2585241	-	1371	2000	564	1046
ACCFDFCE_02521	1	2585734	2586339	-	606	1049	1253	2422
ACCFDFCE_02522	1	2586402	2588282	-	1881	2598	3239	6600
ACCFDFCE_02523	1	2588677	2589174	-	498	643	710	574
ACCFDFCE_02524	1	2590598	2592598	-	2001	850	1148	1307
ACCFDFCE_02525	1	2592595	2593350	-	756	347	459	446
ACCFDFCE_02526	1	2593458	2594345	-	888	495	304	882
ACCFDFCE_02527	1	2594356	2595021	-	666	350	198	583
ACCFDFCE_02528	1	2595047	2595247	-	201	135	59	182
ACCFDFCE_02529	1	2595445	2596869	+	1425	45	37	34
ACCFDFCE_02530	1	2596228	2596331	-	104	0	0	0
ACCFDFCE_02531	1	2596929	2597033	-	105	810	1480	1201
ACCFDFCE_02532	1	2597152	2597607	-	456	1043	1754	1488
ACCFDFCE_02533	1	2597852	2598613	-	762	1604	3048	2764
ACCFDFCE_02534	1	2598729	2601362	-	2634	2536	3565	1378
ACCFDFCE_02535	1	2601712	2602416	-	705	125	242	29180
ACCFDFCE_02536	1	2602515	2603456	-	942	169	313	37897
ACCFDFCE_02537	1	2603473	2604903	-	1431	102	317	45117
ACCFDFCE_02538	1	2604994	2606004	-	1011	64	244	46063
ACCFDFCE_02539	1	2606037	2607272	-	1236	61	273	45100
ACCFDFCE_02540	1	2607619	2608068	-	450	23	20	101
ACCFDFCE_02541	1	2608435	2609964	-	1530	10048	2465	6195
ACCFDFCE_02542	1	2610388	2610915	-	528	28767	15309	33884
ACCFDFCE_02543	1	2611173	2611631	+	459	581	483	516
ACCFDFCE_02544	1	2611871	2613745	+	1875	767	965	1061
ACCFDFCE_02545	1	2613822	2615774	+	1953	2128	2913	2252
ACCFDFCE_02546	1	2615788	2616726	+	939	774	1279	1069
ACCFDFCE_02547	1	2616838	2619819	-	2982	4055	4429	5429
ACCFDFCE_02548	1	2620030	2621889	+	1860	14333	6103	18441
ACCFDFCE_02549	1	2622156	2622716	-	561	1346	829	2001
ACCFDFCE_02550	1	2622884	2624791	-	1908	4885	6779	12162
ACCFDFCE_02551	1	2625033	2626391	-	1359	1797	1214	2534
ACCFDFCE_02552	1	2626384	2627892	-	1509	2420	1489	3328
ACCFDFCE_02553	1	2627910	2630300	-	2391	4127	2181	5410
ACCFDFCE_02554	1	2630290	2631249	-	960	1724	729	2096
ACCFDFCE_02555	1	2631227	2632798	-	1572	2508	1160	2857
ACCFDFCE_02556	1	2632785	2634338	-	1554	3031	1399	3596
ACCFDFCE_02557	1	2634349	2635560	-	1212	1694	764	1889
ACCFDFCE_02558	1	2635690	2642505	-	6816	74237	38399	64150
ACCFDFCE_02559	1	2643050	2643742	-	693	4376	3324	1280
ACCFDFCE_02560	1	2644008	2644436	+	429	94	61	115
ACCFDFCE_02561	1	2644423	2644725	+	303	59	49	80
ACCFDFCE_02562	1	2644879	2645238	+	360	170	157	294
ACCFDFCE_02563	1	2645323	2645934	-	612	240	205	353
ACCFDFCE_02564	1	2646013	2646489	-	477	48	62	149
ACCFDFCE_02565	1	2646492	2646992	-	501	27	45	90
ACCFDFCE_02566	1	2647227	2647994	-	768	61	583	93
ACCFDFCE_02567	1	2647991	2648683	-	693	74	488	56
ACCFDFCE_02568	1	2648700	2649362	-	663	18	196	32
ACCFDFCE_02569	1	2649821	2650210	-	390	105	179	190
ACCFDFCE_02570	1	2650211	2650771	-	561	771	1021	1052
ACCFDFCE_02571	1	2650769	2650843	-	75	2	3	18
ACCFDFCE_02572	1	2650935	2652173	+	1239	258	43	493
ACCFDFCE_02573	1	2652137	2652442	+	306	64	9	149
ACCFDFCE_02574	1	2652439	2653311	+	873	169	34	333
ACCFDFCE_02575	1	2653298	2654350	+	1053	269	87	411
ACCFDFCE_02576	1	2654463	2654730	+	268	6667	2077	4147
ACCFDFCE_02577	1	2654797	2656842	-	2046	50074	11901	27373
ACCFDFCE_02578	1	2657932	2658564	-	633	64	138	135
ACCFDFCE_02579	1	2658561	2659319	-	759	64	117	121
ACCFDFCE_02580	1	2659316	2660020	-	705	46	112	99
ACCFDFCE_02581	1	2660013	2660591	-	579	23	57	79
ACCFDFCE_02582	1	2660588	2661166	-	579	38	72	63
ACCFDFCE_02583	1	2661135	2662148	-	1014	68	123	118
ACCFDFCE_02584	1	2662164	2663414	-	1251	62	159	138
ACCFDFCE_02585	1	2663407	2664021	-	615	15	33	37
ACCFDFCE_02586	1	2664039	2664857	-	819	23	76	61
ACCFDFCE_02587	1	2665162	2666286	-	1125	1406	1932	2251
ACCFDFCE_02588	1	2666404	2666901	-	498	117	108	137
ACCFDFCE_02589	1	2666948	2667781	-	834	143	126	138
ACCFDFCE_02590	1	2667778	2669490	-	1713	345	281	224
ACCFDFCE_02591	1	2669543	2670097	-	555	105	64	86
ACCFDFCE_02592	1	2670126	2670974	-	849	98	72	58
ACCFDFCE_02593	1	2671354	2671869	+	516	1299	1311	1780
ACCFDFCE_02594	1	2672018	2672992	-	975	2513	2800	5837
ACCFDFCE_02595	1	2673233	2674189	+	957	124	141	281
ACCFDFCE_02596	1	2674341	2674979	+	639	391	356	399
ACCFDFCE_02597	1	2675098	2675865	-	768	465	894	1116
ACCFDFCE_02598	1	2675855	2676193	-	339	97	135	229
ACCFDFCE_02599	1	2676360	2676824	+	465	19	22	27
ACCFDFCE_02600	1	2677062	2678480	+	1419	2709	4053	4291
ACCFDFCE_02601	1	2678893	2679801	-	909	781	980	2841
ACCFDFCE_02602	1	2680026	2680601	+	576	7	14	8
ACCFDFCE_02603	1	2680766	2681782	+	1017	264	463	1264
ACCFDFCE_02604	1	2682025	2682819	+	795	1192	914	1893
ACCFDFCE_02605	1	2682953	2683465	-	513	168	161	341
ACCFDFCE_02606	1	2683748	2684506	+	759	61	44	86
ACCFDFCE_02607	1	2684496	2686376	+	1881	128	157	175
ACCFDFCE_02608	1	2686469	2686660	+	192	10	10	17
ACCFDFCE_02609	1	2686672	2687208	+	537	154	136	159
ACCFDFCE_02610	1	2687268	2687765	-	498	21	14	18
ACCFDFCE_02611	1	2688223	2688414	+	192	18	11	24
ACCFDFCE_02612	1	2688807	2689007	+	201	1513	3106	2983
ACCFDFCE_02613	1	2689134	2689703	-	570	235	333	348
ACCFDFCE_02614	1	2689963	2690358	-	396	36	78	140
ACCFDFCE_02615	1	2690426	2690779	-	354	16	37	76
ACCFDFCE_02616	1	2690934	2691104	+	171	682	665	362
ACCFDFCE_02617	1	2691233	2692072	-	840	1216	1353	2608
ACCFDFCE_02618	1	2692115	2692834	-	720	318	405	548
ACCFDFCE_02619	1	2692834	2694711	-	1878	1194	1242	1694
ACCFDFCE_02620	1	2694778	2696157	-	1380	597	552	1037
ACCFDFCE_02621	1	2696296	2696643	-	348	63	29	56
ACCFDFCE_02622	1	2696770	2696907	-	138	424	397	560
ACCFDFCE_02623	2	1505	2299	+	795	1820	1770	2477
ACCFDFCE_02624	2	2305	2505	+	201	883	913	1419
ACCFDFCE_02625	2	3464	3613	+	150	270505	203209	187148
ACCFDFCE_02626	2	3698	4357	-	660	8468	8745	12316
ACCFDFCE_02627	2	4373	4855	-	483	4995	5647	6865
ACCFDFCE_02628	2	4874	5299	-	426	35379	44451	57584
ACCFDFCE_02629	2	5383	6102	+	720	5487	3834	7705
ACCFDFCE_02630	2	6095	7801	+	1707	16867	9556	18290
ACCFDFCE_02631	2	7814	10333	+	2520	22029	11428	22243
ACCFDFCE_02632	2	10341	11135	+	795	8951	4835	9185
ACCFDFCE_02633	2	11135	11956	+	822	2010	1155	2147
ACCFDFCE_02634	2	11968	13308	+	1341	10930	5144	10797
ACCFDFCE_02635	2	13323	14030	+	708	5847	2954	6025
ACCFDFCE_02636	2	14086	14448	+	363	24025	11498	20570
ACCFDFCE_02637	2	14836	15369	-	534	4167	5727	6395
ACCFDFCE_02638	2	15500	16078	-	579	944	933	1388
ACCFDFCE_02639	2	16342	16722	-	381	404	242	520
ACCFDFCE_02640	2	16712	18469	-	1758	855	708	1228
ACCFDFCE_02641	2	18576	19421	+	846	2203	2074	2990
ACCFDFCE_02642	2	19488	20162	+	675	3198	3776	5241
ACCFDFCE_02643	2	20297	20530	+	234	582	564	853
ACCFDFCE_02644	2	20798	21349	-	552	826	1072	1198
ACCFDFCE_02645	2	21899	22714	-	816	989	1743	2856
ACCFDFCE_02646	2	22756	23955	-	1200	1028	1277	2756
ACCFDFCE_02647	2	24104	24424	+	321	65	109	121
ACCFDFCE_02648	2	24424	25500	+	1077	324	296	563
ACCFDFCE_02649	2	25500	26102	+	603	148	167	264
ACCFDFCE_02650	2	26226	26789	+	564	502	419	641
ACCFDFCE_02651	2	26896	27066	+	171	416	467	573
ACCFDFCE_02652	2	27105	27209	+	105	392	466	560
ACCFDFCE_02653	2	27257	27487	+	231	1877	2505	2925
ACCFDFCE_02654	2	28024	28353	-	330	674	486	670
